,index,ISOCode,RSA,PLAN,contry_index,variable,group_rsa,sum_rsa,group_plan,sum_plan
362,90,ARG,"{'groups': [{'group': 1.0, 'sum': 17356.118282652955}, {'group': 2.0, 'sum': 129755.3145947908}, {'group': 3.0, 'sum': 517106.74219508865}, {'group': 4.0, 'sum': 127635.1805377384}]}","{'groups': [{'group': 1.0, 'sum': 14632.076872014652}, {'group': 2.0, 'sum': 108656.57460895788}, {'group': 3.0, 'sum': 408673.96124475147}, {'group': 4.0, 'sum': 111202.75187504594}]}",90,2,3.0,517106.74219508865,3.0,408673.96124475147
363,90,ARG,"{'groups': [{'group': 1.0, 'sum': 17356.118282652955}, {'group': 2.0, 'sum': 129755.3145947908}, {'group': 3.0, 'sum': 517106.74219508865}, {'group': 4.0, 'sum': 127635.1805377384}]}","{'groups': [{'group': 1.0, 'sum': 14632.076872014652}, {'group': 2.0, 'sum': 108656.57460895788}, {'group': 3.0, 'sum': 408673.96124475147}, {'group': 4.0, 'sum': 111202.75187504594}]}",90,3,4.0,127635.1805377384,4.0,111202.75187504594
364,91,GIB,{'groups': []},{'groups': []},91,0,,,,
365,91,GIB,{'groups': []},{'groups': []},91,1,,,,
366,91,GIB,{'groups': []},{'groups': []},91,2,,,,
367,91,GIB,{'groups': []},{'groups': []},91,3,,,,
368,92,AZE,"{'groups': [{'group': 1.0, 'sum': 7.07066386883475}, {'group': 2.0, 'sum': 338.9617634302024}, {'group': 3.0, 'sum': 51186.35397609448}, {'group': 4.0, 'sum': 2286.003478312382}]}","{'groups': [{'group': 1.0, 'sum': 11.8171617497549}, {'group': 2.0, 'sum': 269.5994872953431}, {'group': 3.0, 'sum': 39592.519716749695}, {'group': 4.0, 'sum': 1850.4084630100783}]}",92,0,1.0,7.07066386883475,1.0,11.8171617497549
369,92,AZE,"{'groups': [{'group': 1.0, 'sum': 7.07066386883475}, {'group': 2.0, 'sum': 338.9617634302024}, {'group': 3.0, 'sum': 51186.35397609448}, {'group': 4.0, 'sum': 2286.003478312382}]}","{'groups': [{'group': 1.0, 'sum': 11.8171617497549}, {'group': 2.0, 'sum': 269.5994872953431}, {'group': 3.0, 'sum': 39592.519716749695}, {'group': 4.0, 'sum': 1850.4084630100783}]}",92,1,2.0,338.9617634302024,2.0,269.5994872953431
370,92,AZE,"{'groups': [{'group': 1.0, 'sum': 7.07066386883475}, {'group': 2.0, 'sum': 338.9617634302024}, {'group': 3.0, 'sum': 51186.35397609448}, {'group': 4.0, 'sum': 2286.003478312382}]}","{'groups': [{'group': 1.0, 'sum': 11.8171617497549}, {'group': 2.0, 'sum': 269.5994872953431}, {'group': 3.0, 'sum': 39592.519716749695}, {'group': 4.0, 'sum': 1850.4084630100783}]}",92,2,3.0,51186.35397609448,3.0,39592.519716749695
371,92,AZE,"{'groups': [{'group': 1.0, 'sum': 7.07066386883475}, {'group': 2.0, 'sum': 338.9617634302024}, {'group': 3.0, 'sum': 51186.35397609448}, {'group': 4.0, 'sum': 2286.003478312382}]}","{'groups': [{'group': 1.0, 'sum': 11.8171617497549}, {'group': 2.0, 'sum': 269.5994872953431}, {'group': 3.0, 'sum': 39592.519716749695}, {'group': 4.0, 'sum': 1850.4084630100783}]}",92,3,4.0,2286.003478312382,4.0,1850.4084630100783
372,93,VUT,"{'groups': [{'group': 4.0, 'sum': 4783.613452735122}]}","{'groups': [{'group': 4.0, 'sum': 4683.244570389676}]}",93,0,4.0,4783.613452735122,4.0,4683.244570389676
373,93,VUT,"{'groups': [{'group': 4.0, 'sum': 4783.613452735122}]}","{'groups': [{'group': 4.0, 'sum': 4683.244570389676}]}",93,1,,,,
374,93,VUT,"{'groups': [{'group': 4.0, 'sum': 4783.613452735122}]}","{'groups': [{'group': 4.0, 'sum': 4683.244570389676}]}",93,2,,,,
375,93,VUT,"{'groups': [{'group': 4.0, 'sum': 4783.613452735122}]}","{'groups': [{'group': 4.0, 'sum': 4683.244570389676}]}",93,3,,,,
376,94,AUS,"{'groups': [{'group': 2.0, 'sum': 3279.1970418095866}, {'group': 3.0, 'sum': 180119.85083238795}, {'group': 4.0, 'sum': 100518.06441724449}]}","{'groups': [{'group': 2.0, 'sum': 2420.028760187513}, {'group': 3.0, 'sum': 143366.43678064272}, {'group': 4.0, 'sum': 89835.72418040453}]}",94,0,2.0,3279.1970418095866,2.0,2420.028760187513
377,94,AUS,"{'groups': [{'group': 2.0, 'sum': 3279.1970418095866}, {'group': 3.0, 'sum': 180119.85083238795}, {'group': 4.0, 'sum': 100518.06441724449}]}","{'groups': [{'group': 2.0, 'sum': 2420.028760187513}, {'group': 3.0, 'sum': 143366.43678064272}, {'group': 4.0, 'sum': 89835.72418040453}]}",94,1,3.0,180119.85083238795,3.0,143366.43678064272
378,94,AUS,"{'groups': [{'group': 2.0, 'sum': 3279.1970418095866}, {'group': 3.0, 'sum': 180119.85083238795}, {'group': 4.0, 'sum': 100518.06441724449}]}","{'groups': [{'group': 2.0, 'sum': 2420.028760187513}, {'group': 3.0, 'sum': 143366.43678064272}, {'group': 4.0, 'sum': 89835.72418040453}]}",94,2,4.0,100518.06441724449,4.0,89835.72418040453
379,94,AUS,"{'groups': [{'group': 2.0, 'sum': 3279.1970418095866}, {'group': 3.0, 'sum': 180119.85083238795}, {'group': 4.0, 'sum': 100518.06441724449}]}","{'groups': [{'group': 2.0, 'sum': 2420.028760187513}, {'group': 3.0, 'sum': 143366.43678064272}, {'group': 4.0, 'sum': 89835.72418040453}]}",94,3,,,,
380,95,POL,"{'groups': [{'group': 1.0, 'sum': 0.0}, {'group': 2.0, 'sum': 69.63425425969447}, {'group': 3.0, 'sum': 21473.15534892121}]}","{'groups': [{'group': 1.0, 'sum': 0.6724468674019608}, {'group': 2.0, 'sum': 75.74065601372548}, {'group': 3.0, 'sum': 14715.946591913187}]}",95,0,1.0,0.0,1.0,0.6724468674019608
381,95,POL,"{'groups': [{'group': 1.0, 'sum': 0.0}, {'group': 2.0, 'sum': 69.63425425969447}, {'group': 3.0, 'sum': 21473.15534892121}]}","{'groups': [{'group': 1.0, 'sum': 0.6724468674019608}, {'group': 2.0, 'sum': 75.74065601372548}, {'group': 3.0, 'sum': 14715.946591913187}]}",95,1,2.0,69.63425425969447,2.0,75.74065601372548
382,95,POL,"{'groups': [{'group': 1.0, 'sum': 0.0}, {'group': 2.0, 'sum': 69.63425425969447}, {'group': 3.0, 'sum': 21473.15534892121}]}","{'groups': [{'group': 1.0, 'sum': 0.6724468674019608}, {'group': 2.0, 'sum': 75.74065601372548}, {'group': 3.0, 'sum': 14715.946591913187}]}",95,2,3.0,21473.15534892121,3.0,14715.946591913187
383,95,POL,"{'groups': [{'group': 1.0, 'sum': 0.0}, {'group': 2.0, 'sum': 69.63425425969447}, {'group': 3.0, 'sum': 21473.15534892121}]}","{'groups': [{'group': 1.0, 'sum': 0.6724468674019608}, {'group': 2.0, 'sum': 75.74065601372548}, {'group': 3.0, 'sum': 14715.946591913187}]}",95,3,,,,
384,96,MMR,"{'groups': [{'group': 2.0, 'sum': 412.9907539030541}, {'group': 3.0, 'sum': 21821.35551159118}, {'group': 4.0, 'sum': 339351.56520684937}]}","{'groups': [{'group': 2.0, 'sum': 426.5592722308827}, {'group': 3.0, 'sum': 19298.558843403796}, {'group': 4.0, 'sum': 310959.3507360459}]}",96,0,2.0,412.9907539030541,2.0,426.5592722308827
385,96,MMR,"{'groups': [{'group': 2.0, 'sum': 412.9907539030541}, {'group': 3.0, 'sum': 21821.35551159118}, {'group': 4.0, 'sum': 339351.56520684937}]}","{'groups': [{'group': 2.0, 'sum': 426.5592722308827}, {'group': 3.0, 'sum': 19298.558843403796}, {'group': 4.0, 'sum': 310959.3507360459}]}",96,1,3.0,21821.35551159118,3.0,19298.558843403796
386,96,MMR,"{'groups': [{'group': 2.0, 'sum': 412.9907539030541}, {'group': 3.0, 'sum': 21821.35551159118}, {'group': 4.0, 'sum': 339351.56520684937}]}","{'groups': [{'group': 2.0, 'sum': 426.5592722308827}, {'group': 3.0, 'sum': 19298.558843403796}, {'group': 4.0, 'sum': 310959.3507360459}]}",96,2,4.0,339351.56520684937,4.0,310959.3507360459
387,96,MMR,"{'groups': [{'group': 2.0, 'sum': 412.9907539030541}, {'group': 3.0, 'sum': 21821.35551159118}, {'group': 4.0, 'sum': 339351.56520684937}]}","{'groups': [{'group': 2.0, 'sum': 426.5592722308827}, {'group': 3.0, 'sum': 19298.558843403796}, {'group': 4.0, 'sum': 310959.3507360459}]}",96,3,,,,
388,97,IDN,"{'groups': [{'group': 2.0, 'sum': 314.80947433079433}, {'group': 3.0, 'sum': 24910.243809038773}, {'group': 4.0, 'sum': 552149.4799775972}]}","{'groups': [{'group': 2.0, 'sum': 297.9365828124995}, {'group': 3.0, 'sum': 24105.88915819054}, {'group': 4.0, 'sum': 543846.5020679344}]}",97,0,2.0,314.80947433079433,2.0,297.9365828124995
389,97,IDN,"{'groups': [{'group': 2.0, 'sum': 314.80947433079433}, {'group': 3.0, 'sum': 24910.243809038773}, {'group': 4.0, 'sum': 552149.4799775972}]}","{'groups': [{'group': 2.0, 'sum': 297.9365828124995}, {'group': 3.0, 'sum': 24105.88915819054}, {'group': 4.0, 'sum': 543846.5020679344}]}",97,1,3.0,24910.243809038773,3.0,24105.88915819054
390,97,IDN,"{'groups': [{'group': 2.0, 'sum': 314.80947433079433}, {'group': 3.0, 'sum': 24910.243809038773}, {'group': 4.0, 'sum': 552149.4799775972}]}","{'groups': [{'group': 2.0, 'sum': 297.9365828124995}, {'group': 3.0, 'sum': 24105.88915819054}, {'group': 4.0, 'sum': 543846.5020679344}]}",97,2,4.0,552149.4799775972,4.0,543846.5020679344
391,97,IDN,"{'groups': [{'group': 2.0, 'sum': 314.80947433079433}, {'group': 3.0, 'sum': 24910.243809038773}, {'group': 4.0, 'sum': 552149.4799775972}]}","{'groups': [{'group': 2.0, 'sum': 297.9365828124995}, {'group': 3.0, 'sum': 24105.88915819054}, {'group': 4.0, 'sum': 543846.5020679344}]}",97,3,,,,
392,98,PRT,"{'groups': [{'group': 3.0, 'sum': 33826.744913378556}, {'group': 4.0, 'sum': 5823.23091323329}]}","{'groups': [{'group': 3.0, 'sum': 25567.428095858933}, {'group': 4.0, 'sum': 4552.7942133142715}]}",98,0,3.0,33826.744913378556,3.0,25567.428095858933
393,98,PRT,"{'groups': [{'group': 3.0, 'sum': 33826.744913378556}, {'group': 4.0, 'sum': 5823.23091323329}]}","{'groups': [{'group': 3.0, 'sum': 25567.428095858933}, {'group': 4.0, 'sum': 4552.7942133142715}]}",98,1,4.0,5823.23091323329,4.0,4552.7942133142715
394,98,PRT,"{'groups': [{'group': 3.0, 'sum': 33826.744913378556}, {'group': 4.0, 'sum': 5823.23091323329}]}","{'groups': [{'group': 3.0, 'sum': 25567.428095858933}, {'group': 4.0, 'sum': 4552.7942133142715}]}",98,2,,,,
395,98,PRT,"{'groups': [{'group': 3.0, 'sum': 33826.744913378556}, {'group': 4.0, 'sum': 5823.23091323329}]}","{'groups': [{'group': 3.0, 'sum': 25567.428095858933}, {'group': 4.0, 'sum': 4552.7942133142715}]}",98,3,,,,
396,99,WLF,"{'groups': [{'group': 4.0, 'sum': 3.226312508816598}]}","{'groups': [{'group': 4.0, 'sum': 8.466653076960784}]}",99,0,4.0,3.226312508816598,4.0,8.466653076960784
397,99,WLF,"{'groups': [{'group': 4.0, 'sum': 3.226312508816598}]}","{'groups': [{'group': 4.0, 'sum': 8.466653076960784}]}",99,1,,,,
398,99,WLF,"{'groups': [{'group': 4.0, 'sum': 3.226312508816598}]}","{'groups': [{'group': 4.0, 'sum': 8.466653076960784}]}",99,2,,,,
399,99,WLF,"{'groups': [{'group': 4.0, 'sum': 3.226312508816598}]}","{'groups': [{'group': 4.0, 'sum': 8.466653076960784}]}",99,3,,,,
400,100,BDI,"{'groups': [{'group': 3.0, 'sum': 142.02929932723464}, {'group': 4.0, 'sum': 14480.580838240758}]}","{'groups': [{'group': 3.0, 'sum': 145.46418391666688}, {'group': 4.0, 'sum': 14575.001820063942}]}",100,0,3.0,142.02929932723464,3.0,145.46418391666688
401,100,BDI,"{'groups': [{'group': 3.0, 'sum': 142.02929932723464}, {'group': 4.0, 'sum': 14480.580838240758}]}","{'groups': [{'group': 3.0, 'sum': 145.46418391666688}, {'group': 4.0, 'sum': 14575.001820063942}]}",100,1,4.0,14480.580838240758,4.0,14575.001820063942
402,100,BDI,"{'groups': [{'group': 3.0, 'sum': 142.02929932723464}, {'group': 4.0, 'sum': 14480.580838240758}]}","{'groups': [{'group': 3.0, 'sum': 145.46418391666688}, {'group': 4.0, 'sum': 14575.001820063942}]}",100,2,,,,
403,100,BDI,"{'groups': [{'group': 3.0, 'sum': 142.02929932723464}, {'group': 4.0, 'sum': 14480.580838240758}]}","{'groups': [{'group': 3.0, 'sum': 145.46418391666688}, {'group': 4.0, 'sum': 14575.001820063942}]}",100,3,,,,
404,101,TLS,"{'groups': [{'group': 4.0, 'sum': 9280.24257364361}]}","{'groups': [{'group': 4.0, 'sum': 9228.845183509284}]}",101,0,4.0,9280.24257364361,4.0,9228.845183509284
405,101,TLS,"{'groups': [{'group': 4.0, 'sum': 9280.24257364361}]}","{'groups': [{'group': 4.0, 'sum': 9228.845183509284}]}",101,1,,,,
406,101,TLS,"{'groups': [{'group': 4.0, 'sum': 9280.24257364361}]}","{'groups': [{'group': 4.0, 'sum': 9228.845183509284}]}",101,2,,,,
407,101,TLS,"{'groups': [{'group': 4.0, 'sum': 9280.24257364361}]}","{'groups': [{'group': 4.0, 'sum': 9228.845183509284}]}",101,3,,,,
408,102,IRN,"{'groups': [{'group': 2.0, 'sum': 22.4784214416923}, {'group': 3.0, 'sum': 492237.08964899497}, {'group': 4.0, 'sum': 650167.0741562898}]}","{'groups': [{'group': 2.0, 'sum': 16.8441090625}, {'group': 3.0, 'sum': 389345.2336565523}, {'group': 4.0, 'sum': 541815.8122899884}]}",102,0,2.0,22.4784214416923,2.0,16.8441090625
409,102,IRN,"{'groups': [{'group': 2.0, 'sum': 22.4784214416923}, {'group': 3.0, 'sum': 492237.08964899497}, {'group': 4.0, 'sum': 650167.0741562898}]}","{'groups': [{'group': 2.0, 'sum': 16.8441090625}, {'group': 3.0, 'sum': 389345.2336565523}, {'group': 4.0, 'sum': 541815.8122899884}]}",102,1,3.0,492237.08964899497,3.0,389345.2336565523
410,102,IRN,"{'groups': [{'group': 2.0, 'sum': 22.4784214416923}, {'group': 3.0, 'sum': 492237.08964899497}, {'group': 4.0, 'sum': 650167.0741562898}]}","{'groups': [{'group': 2.0, 'sum': 16.8441090625}, {'group': 3.0, 'sum': 389345.2336565523}, {'group': 4.0, 'sum': 541815.8122899884}]}",102,2,4.0,650167.0741562898,4.0,541815.8122899884
411,102,IRN,"{'groups': [{'group': 2.0, 'sum': 22.4784214416923}, {'group': 3.0, 'sum': 492237.08964899497}, {'group': 4.0, 'sum': 650167.0741562898}]}","{'groups': [{'group': 2.0, 'sum': 16.8441090625}, {'group': 3.0, 'sum': 389345.2336565523}, {'group': 4.0, 'sum': 541815.8122899884}]}",102,3,,,,
412,103,WSM,"{'groups': [{'group': 4.0, 'sum': 1325.9542001259772}]}","{'groups': [{'group': 4.0, 'sum': 1271.3206703749995}]}",103,0,4.0,1325.9542001259772,4.0,1271.3206703749995
413,103,WSM,"{'groups': [{'group': 4.0, 'sum': 1325.9542001259772}]}","{'groups': [{'group': 4.0, 'sum': 1271.3206703749995}]}",103,1,,,,
414,103,WSM,"{'groups': [{'group': 4.0, 'sum': 1325.9542001259772}]}","{'groups': [{'group': 4.0, 'sum': 1271.3206703749995}]}",103,2,,,,
415,103,WSM,"{'groups': [{'group': 4.0, 'sum': 1325.9542001259772}]}","{'groups': [{'group': 4.0, 'sum': 1271.3206703749995}]}",103,3,,,,
416,104,GNB,{'groups': []},{'groups': []},104,0,,,,
417,104,GNB,{'groups': []},{'groups': []},104,1,,,,
418,104,GNB,{'groups': []},{'groups': []},104,2,,,,
419,104,GNB,{'groups': []},{'groups': []},104,3,,,,
420,105,BLR,{'groups': []},{'groups': []},105,0,,,,
421,105,BLR,{'groups': []},{'groups': []},105,1,,,,
422,105,BLR,{'groups': []},{'groups': []},105,2,,,,
423,105,BLR,{'groups': []},{'groups': []},105,3,,,,
424,106,PRI,"{'groups': [{'group': 4.0, 'sum': 2841.4685083366016}]}","{'groups': [{'group': 4.0, 'sum': 2659.1821455625222}]}",106,0,4.0,2841.4685083366016,4.0,2659.1821455625222
425,106,PRI,"{'groups': [{'group': 4.0, 'sum': 2841.4685083366016}]}","{'groups': [{'group': 4.0, 'sum': 2659.1821455625222}]}",106,1,,,,
426,106,PRI,"{'groups': [{'group': 4.0, 'sum': 2841.4685083366016}]}","{'groups': [{'group': 4.0, 'sum': 2659.1821455625222}]}",106,2,,,,
427,106,PRI,"{'groups': [{'group': 4.0, 'sum': 2841.4685083366016}]}","{'groups': [{'group': 4.0, 'sum': 2659.1821455625222}]}",106,3,,,,
428,107,IRQ,"{'groups': [{'group': 3.0, 'sum': 4613.779307992344}, {'group': 4.0, 'sum': 43701.245304663666}]}","{'groups': [{'group': 3.0, 'sum': 3637.2535624379784}, {'group': 4.0, 'sum': 34607.25777416173}]}",107,0,3.0,4613.779307992344,3.0,3637.2535624379784
429,107,IRQ,"{'groups': [{'group': 3.0, 'sum': 4613.779307992344}, {'group': 4.0, 'sum': 43701.245304663666}]}","{'groups': [{'group': 3.0, 'sum': 3637.2535624379784}, {'group': 4.0, 'sum': 34607.25777416173}]}",107,1,4.0,43701.245304663666,4.0,34607.25777416173
430,107,IRQ,"{'groups': [{'group': 3.0, 'sum': 4613.779307992344}, {'group': 4.0, 'sum': 43701.245304663666}]}","{'groups': [{'group': 3.0, 'sum': 3637.2535624379784}, {'group': 4.0, 'sum': 34607.25777416173}]}",107,2,,,,
431,107,IRQ,"{'groups': [{'group': 3.0, 'sum': 4613.779307992344}, {'group': 4.0, 'sum': 43701.245304663666}]}","{'groups': [{'group': 3.0, 'sum': 3637.2535624379784}, {'group': 4.0, 'sum': 34607.25777416173}]}",107,3,,,,
432,108,KHM,"{'groups': [{'group': 4.0, 'sum': 16049.120986528014}]}","{'groups': [{'group': 4.0, 'sum': 15736.16158419847}]}",108,0,4.0,16049.120986528014,4.0,15736.16158419847
433,108,KHM,"{'groups': [{'group': 4.0, 'sum': 16049.120986528014}]}","{'groups': [{'group': 4.0, 'sum': 15736.16158419847}]}",108,1,,,,
434,108,KHM,"{'groups': [{'group': 4.0, 'sum': 16049.120986528014}]}","{'groups': [{'group': 4.0, 'sum': 15736.16158419847}]}",108,2,,,,
435,108,KHM,"{'groups': [{'group': 4.0, 'sum': 16049.120986528014}]}","{'groups': [{'group': 4.0, 'sum': 15736.16158419847}]}",108,3,,,,
436,109,QAT,{'groups': []},{'groups': []},109,0,,,,
437,109,QAT,{'groups': []},{'groups': []},109,1,,,,
438,109,QAT,{'groups': []},{'groups': []},109,2,,,,
439,109,QAT,{'groups': []},{'groups': []},109,3,,,,
440,110,IRL,"{'groups': [{'group': 2.0, 'sum': 81.61441746573345}, {'group': 3.0, 'sum': 4898.35389574039}]}","{'groups': [{'group': 2.0, 'sum': 49.5147153404412}, {'group': 3.0, 'sum': 2946.394748690334}]}",110,0,2.0,81.61441746573345,2.0,49.5147153404412
441,110,IRL,"{'groups': [{'group': 2.0, 'sum': 81.61441746573345}, {'group': 3.0, 'sum': 4898.35389574039}]}","{'groups': [{'group': 2.0, 'sum': 49.5147153404412}, {'group': 3.0, 'sum': 2946.394748690334}]}",110,1,3.0,4898.35389574039,3.0,2946.394748690334
442,110,IRL,"{'groups': [{'group': 2.0, 'sum': 81.61441746573345}, {'group': 3.0, 'sum': 4898.35389574039}]}","{'groups': [{'group': 2.0, 'sum': 49.5147153404412}, {'group': 3.0, 'sum': 2946.394748690334}]}",110,2,,,,
443,110,IRL,"{'groups': [{'group': 2.0, 'sum': 81.61441746573345}, {'group': 3.0, 'sum': 4898.35389574039}]}","{'groups': [{'group': 2.0, 'sum': 49.5147153404412}, {'group': 3.0, 'sum': 2946.394748690334}]}",110,3,,,,
444,111,CMR,"{'groups': [{'group': 2.0, 'sum': 22.488919530147196}, {'group': 3.0, 'sum': 331.9186757882337}, {'group': 4.0, 'sum': 96614.5025450142}]}","{'groups': [{'group': 2.0, 'sum': 21.283376250000007}, {'group': 3.0, 'sum': 319.04644531250017}, {'group': 4.0, 'sum': 95695.24450106837}]}",111,0,2.0,22.488919530147196,2.0,21.283376250000007
445,111,CMR,"{'groups': [{'group': 2.0, 'sum': 22.488919530147196}, {'group': 3.0, 'sum': 331.9186757882337}, {'group': 4.0, 'sum': 96614.5025450142}]}","{'groups': [{'group': 2.0, 'sum': 21.283376250000007}, {'group': 3.0, 'sum': 319.04644531250017}, {'group': 4.0, 'sum': 95695.24450106837}]}",111,1,3.0,331.9186757882337,3.0,319.04644531250017
446,111,CMR,"{'groups': [{'group': 2.0, 'sum': 22.488919530147196}, {'group': 3.0, 'sum': 331.9186757882337}, {'group': 4.0, 'sum': 96614.5025450142}]}","{'groups': [{'group': 2.0, 'sum': 21.283376250000007}, {'group': 3.0, 'sum': 319.04644531250017}, {'group': 4.0, 'sum': 95695.24450106837}]}",111,2,4.0,96614.5025450142,4.0,95695.24450106837
447,111,CMR,"{'groups': [{'group': 2.0, 'sum': 22.488919530147196}, {'group': 3.0, 'sum': 331.9186757882337}, {'group': 4.0, 'sum': 96614.5025450142}]}","{'groups': [{'group': 2.0, 'sum': 21.283376250000007}, {'group': 3.0, 'sum': 319.04644531250017}, {'group': 4.0, 'sum': 95695.24450106837}]}",111,3,,,,
448,112,REU,"{'groups': [{'group': 3.0, 'sum': 466.21024069634154}, {'group': 4.0, 'sum': 1515.6564895849676}]}","{'groups': [{'group': 3.0, 'sum': 418.6425056250005}, {'group': 4.0, 'sum': 1369.4146232499925}]}",112,0,3.0,466.21024069634154,3.0,418.6425056250005
449,112,REU,"{'groups': [{'group': 3.0, 'sum': 466.21024069634154}, {'group': 4.0, 'sum': 1515.6564895849676}]}","{'groups': [{'group': 3.0, 'sum': 418.6425056250005}, {'group': 4.0, 'sum': 1369.4146232499925}]}",112,1,4.0,1515.6564895849676,4.0,1369.4146232499925
450,112,REU,"{'groups': [{'group': 3.0, 'sum': 466.21024069634154}, {'group': 4.0, 'sum': 1515.6564895849676}]}","{'groups': [{'group': 3.0, 'sum': 418.6425056250005}, {'group': 4.0, 'sum': 1369.4146232499925}]}",112,2,,,,
451,112,REU,"{'groups': [{'group': 3.0, 'sum': 466.21024069634154}, {'group': 4.0, 'sum': 1515.6564895849676}]}","{'groups': [{'group': 3.0, 'sum': 418.6425056250005}, {'group': 4.0, 'sum': 1369.4146232499925}]}",112,3,,,,
452,113,YEM,"{'groups': [{'group': 3.0, 'sum': 5357.037280718548}, {'group': 4.0, 'sum': 182452.28519135722}]}","{'groups': [{'group': 3.0, 'sum': 5008.840086937463}, {'group': 4.0, 'sum': 169936.8386879903}]}",113,0,3.0,5357.037280718548,3.0,5008.840086937463
453,113,YEM,"{'groups': [{'group': 3.0, 'sum': 5357.037280718548}, {'group': 4.0, 'sum': 182452.28519135722}]}","{'groups': [{'group': 3.0, 'sum': 5008.840086937463}, {'group': 4.0, 'sum': 169936.8386879903}]}",113,1,4.0,182452.28519135722,4.0,169936.8386879903
454,113,YEM,"{'groups': [{'group': 3.0, 'sum': 5357.037280718548}, {'group': 4.0, 'sum': 182452.28519135722}]}","{'groups': [{'group': 3.0, 'sum': 5008.840086937463}, {'group': 4.0, 'sum': 169936.8386879903}]}",113,2,,,,
455,113,YEM,"{'groups': [{'group': 3.0, 'sum': 5357.037280718548}, {'group': 4.0, 'sum': 182452.28519135722}]}","{'groups': [{'group': 3.0, 'sum': 5008.840086937463}, {'group': 4.0, 'sum': 169936.8386879903}]}",113,3,,,,
456,114,ISR,"{'groups': [{'group': 4.0, 'sum': 7302.604517738841}]}","{'groups': [{'group': 4.0, 'sum': 6409.459662255376}]}",114,0,4.0,7302.604517738841,4.0,6409.459662255376
457,114,ISR,"{'groups': [{'group': 4.0, 'sum': 7302.604517738841}]}","{'groups': [{'group': 4.0, 'sum': 6409.459662255376}]}",114,1,,,,
458,114,ISR,"{'groups': [{'group': 4.0, 'sum': 7302.604517738841}]}","{'groups': [{'group': 4.0, 'sum': 6409.459662255376}]}",114,2,,,,
459,114,ISR,"{'groups': [{'group': 4.0, 'sum': 7302.604517738841}]}","{'groups': [{'group': 4.0, 'sum': 6409.459662255376}]}",114,3,,,,
460,115,ZMB,"{'groups': [{'group': 4.0, 'sum': 72645.15122832757}]}","{'groups': [{'group': 4.0, 'sum': 70306.39963758687}]}",115,0,4.0,72645.15122832757,4.0,70306.39963758687
