,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,Observation Status,Bioclimatic Belt,ISOalpha3,Type,SeriesCode
0,179,Mountain Green Cover Index,262,DJI,2015,12.427096232905987,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,179,Mountain Green Cover Index,262,DJI,2015,12.427096232905987,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,377,Mountain Green Cover Index,262,DJI,2018,12.880868140897373,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,377,Mountain Green Cover Index,262,DJI,2018,12.880868140897373,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,898,Mountain Green Cover Index,214,DOM,2000,99.98071664524,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,898,Mountain Green Cover Index,214,DOM,2000,99.76772952486509,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,898,Mountain Green Cover Index,214,DOM,2000,99.78427587518104,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,503,Mountain Green Cover Index,214,DOM,2005,99.98071664524,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,503,Mountain Green Cover Index,214,DOM,2005,99.75907298241071,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,503,Mountain Green Cover Index,214,DOM,2005,99.77629183434894,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,703,Mountain Green Cover Index,214,DOM,2010,99.98071664524,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,703,Mountain Green Cover Index,214,DOM,2010,99.74660350062754,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,703,Mountain Green Cover Index,214,DOM,2010,99.76479107036184,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,110,Mountain Green Cover Index,214,DOM,2015,99.98071664524,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,110,Mountain Green Cover Index,214,DOM,2015,99.71681133555771,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,110,Mountain Green Cover Index,214,DOM,2015,99.73731337200269,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,308,Mountain Green Cover Index,214,DOM,2018,99.98071664524,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,308,Mountain Green Cover Index,214,DOM,2018,99.70597466243174,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,308,Mountain Green Cover Index,214,DOM,2018,99.72731856851415,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,872,Mountain Green Cover Index,012,DZA,2000,66.46309429212724,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,872,Mountain Green Cover Index,012,DZA,2000,19.895463827203788,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,872,Mountain Green Cover Index,012,DZA,2000,30.808490978134557,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,476,Mountain Green Cover Index,012,DZA,2005,70.3376839814766,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,476,Mountain Green Cover Index,012,DZA,2005,20.233967205048188,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,476,Mountain Green Cover Index,012,DZA,2005,31.97566881375622,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,674,Mountain Green Cover Index,012,DZA,2010,72.54791431225837,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,674,Mountain Green Cover Index,012,DZA,2010,20.448846267758466,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,674,Mountain Green Cover Index,012,DZA,2010,32.65815428775922,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,80,Mountain Green Cover Index,012,DZA,2015,72.95252850427588,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,80,Mountain Green Cover Index,012,DZA,2015,20.462275757149172,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,80,Mountain Green Cover Index,012,DZA,2015,32.76325709696833,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,278,Mountain Green Cover Index,012,DZA,2018,72.85417719420875,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,278,Mountain Green Cover Index,012,DZA,2018,20.409909742957787,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,278,Mountain Green Cover Index,012,DZA,2018,32.70011452452339,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,808,Mountain Green Cover Index,218,ECU,2000,97.59396743642125,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,808,Mountain Green Cover Index,218,ECU,2000,98.99084634649311,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,808,Mountain Green Cover Index,218,ECU,2000,55.26100876994553,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,808,Mountain Green Cover Index,218,ECU,2000,98.08987683881732,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,808,Mountain Green Cover Index,218,ECU,2000,98.33242082114901,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,412,Mountain Green Cover Index,218,ECU,2005,97.66243886262131,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,412,Mountain Green Cover Index,218,ECU,2005,99.0581470516595,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,412,Mountain Green Cover Index,218,ECU,2005,55.26100876994553,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,412,Mountain Green Cover Index,218,ECU,2005,98.06164931118549,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,412,Mountain Green Cover Index,218,ECU,2005,98.34178016127288,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,610,Mountain Green Cover Index,218,ECU,2010,97.81280662071514,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,610,Mountain Green Cover Index,218,ECU,2010,98.88708393021064,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,610,Mountain Green Cover Index,218,ECU,2010,55.26100876994553,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,610,Mountain Green Cover Index,218,ECU,2010,98.01992046630545,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,610,Mountain Green Cover Index,218,ECU,2010,98.26931558920441,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,16,Mountain Green Cover Index,218,ECU,2015,97.80475118080564,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,16,Mountain Green Cover Index,218,ECU,2015,98.45038059070954,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,16,Mountain Green Cover Index,218,ECU,2015,55.26100876994553,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,16,Mountain Green Cover Index,218,ECU,2015,97.92821510114442,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,16,Mountain Green Cover Index,218,ECU,2015,98.06892156052898,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,214,Mountain Green Cover Index,218,ECU,2018,97.78729411147393,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,214,Mountain Green Cover Index,218,ECU,2018,98.4308918844047,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,214,Mountain Green Cover Index,218,ECU,2018,55.26100876994553,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,214,Mountain Green Cover Index,218,ECU,2018,97.91238240402112,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,214,Mountain Green Cover Index,218,ECU,2018,98.05178915598887,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,922,Mountain Green Cover Index,818,EGY,2000,0.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,922,Mountain Green Cover Index,818,EGY,2000,0.20442233425624068,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,922,Mountain Green Cover Index,818,EGY,2000,0.20104185036239533,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,526,Mountain Green Cover Index,818,EGY,2005,0.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,526,Mountain Green Cover Index,818,EGY,2005,0.20442233425624068,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,526,Mountain Green Cover Index,818,EGY,2005,0.20104185036239533,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,724,Mountain Green Cover Index,818,EGY,2010,0.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,724,Mountain Green Cover Index,818,EGY,2010,0.20390869425030386,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,724,Mountain Green Cover Index,818,EGY,2010,0.20053670430000736,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,130,Mountain Green Cover Index,818,EGY,2015,0.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,130,Mountain Green Cover Index,818,EGY,2015,0.20390869425030386,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,130,Mountain Green Cover Index,818,EGY,2015,0.20053670430000736,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,328,Mountain Green Cover Index,818,EGY,2018,0.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,328,Mountain Green Cover Index,818,EGY,2018,0.20390869425030386,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,328,Mountain Green Cover Index,818,EGY,2018,0.20053670430000736,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,918,Mountain Green Cover Index,232,ERI,2000,98.22238626125866,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,918,Mountain Green Cover Index,232,ERI,2000,64.37112324155899,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,918,Mountain Green Cover Index,232,ERI,2000,64.38079552770112,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,522,Mountain Green Cover Index,232,ERI,2005,98.22238626125866,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,522,Mountain Green Cover Index,232,ERI,2005,64.78687720197684,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,522,Mountain Green Cover Index,232,ERI,2005,64.79643069517267,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,720,Mountain Green Cover Index,232,ERI,2010,98.22238626125866,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,720,Mountain Green Cover Index,232,ERI,2010,64.78038423133417,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,720,Mountain Green Cover Index,232,ERI,2010,64.78993957975973,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,126,Mountain Green Cover Index,232,ERI,2015,98.22238626125866,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,126,Mountain Green Cover Index,232,ERI,2015,64.8118217521131,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,126,Mountain Green Cover Index,232,ERI,2015,64.8213681179286,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,324,Mountain Green Cover Index,232,ERI,2018,98.22238626125866,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,324,Mountain Green Cover Index,232,ERI,2018,65.02314694577365,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,324,Mountain Green Cover Index,232,ERI,2018,65.03263292986155,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,990,Mountain Green Cover Index,732,ESH,2000,0.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,990,Mountain Green Cover Index,732,ESH,2000,0.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,594,Mountain Green Cover Index,732,ESH,2005,0.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,594,Mountain Green Cover Index,732,ESH,2005,0.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,792,Mountain Green Cover Index,732,ESH,2010,0.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,792,Mountain Green Cover Index,732,ESH,2010,0.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,198,Mountain Green Cover Index,732,ESH,2015,0.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,198,Mountain Green Cover Index,732,ESH,2015,0.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,396,Mountain Green Cover Index,732,ESH,2018,0.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,396,Mountain Green Cover Index,732,ESH,2018,0.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,809,Mountain Green Cover Index,724,ESP,2000,73.96215176906246,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,809,Mountain Green Cover Index,724,ESP,2000,97.34769703255122,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,809,Mountain Green Cover Index,724,ESP,2000,40.10505076027311,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,809,Mountain Green Cover Index,724,ESP,2000,93.0285105144384,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
